company_name,year,sector_exposure_path_name,Sector_EI,Compnay_EI,Sector_EM,Company_EM,Sector_IM,Company_IM,CHG_PER_STOCK_PRICE,Combined_score,sector_exposure_id,Normalized_Stock_Price_Change
Crescent Energy Co,2018,Professional Skills Development,33,30,64,91,84,0,-0.52359882,121,5,-0.050684366
Crescent Energy Co,2018,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,108,100,91,100,0,-0.52359882,199,6,-0.083356932
Crescent Energy Co,2018,Regulated Carbon Price,77,30,83,52,84,0,-0.52359882,82,7,-0.034348083
Crescent Energy Co,2018,Wages and Benefits,42,27,90,46,98,0,-0.52359882,73,8,-0.030578171
Crescent Energy Co,2018,Well-being and health,33,14,48,43,47,0,-0.52359882,57,9,-0.023876106
DEVON ENERGY CORP,2018,Associated Energy Costs,88,106,71,64,71,54,-0.007360805,224,0,-0.001050204
DEVON ENERGY CORP,2018,GDP and Disposable Income,72,61,67,47,76,50,-0.007360805,158,2,-0.000740769
DEVON ENERGY CORP,2018,Innovation,86,88,73,55,79,50,-0.007360805,193,3,-0.000904863
DEVON ENERGY CORP,2018,Market Transition,66,76,58,53,62,50,-0.007360805,179,4,-0.000839226
DEVON ENERGY CORP,2018,Professional Skills Development,33,39,64,86,84,68,-0.007360805,193,5,-0.000904863
DEVON ENERGY CORP,2018,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,73,100,78,100,79,-0.007360805,230,6,-0.001078334
DEVON ENERGY CORP,2018,Regulated Carbon Price,77,69,83,73,84,62,-0.007360805,204,7,-0.000956436
DEVON ENERGY CORP,2018,Wages and Benefits,42,37,90,44,98,72,-0.007360805,153,8,-0.000717327
DEVON ENERGY CORP,2018,Well-being and health,33,12,48,24,47,0,-0.007360805,36,9,-0.000168783
"EOG Resources, Inc.",2018,Associated Energy Costs,88,111,71,67,71,68,-0.0925,246,0,-0.0115625
"EOG Resources, Inc.",2018,GDP and Disposable Income,72,105,67,75,76,77,-0.0925,257,2,-0.012079522
"EOG Resources, Inc.",2018,Innovation,86,107,73,64,79,67,-0.0925,238,3,-0.011186484
"EOG Resources, Inc.",2018,Market Transition,66,76,58,49,62,64,-0.0925,189,4,-0.008883384
"EOG Resources, Inc.",2018,Professional Skills Development,33,26,64,43,84,63,-0.0925,132,5,-0.006204268
"EOG Resources, Inc.",2018,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,107,100,93,100,103,-0.0925,303,6,-0.014241616
"EOG Resources, Inc.",2018,Regulated Carbon Price,77,71,83,77,84,74,-0.0925,222,7,-0.010434451
"EOG Resources, Inc.",2018,Wages and Benefits,42,36,90,132,98,126,-0.0925,294,8,-0.013818598
"EOG Resources, Inc.",2018,Well-being and health,33,17,48,37,47,33,-0.0925,87,9,-0.004089177
EQT Corp,2018,Associated Energy Costs,88,78,71,74,71,55,-0.197989172,207,0,-0.019992077
EQT Corp,2018,GDP and Disposable Income,72,53,67,65,76,57,-0.197989172,175,2,-0.016901515
EQT Corp,2018,Innovation,86,129,73,128,79,112,-0.197989172,369,3,-0.035638051
EQT Corp,2018,Market Transition,66,52,58,60,62,55,-0.197989172,167,4,-0.016128874
EQT Corp,2018,Professional Skills Development,33,22,64,52,84,34,-0.197989172,108,5,-0.010430649
EQT Corp,2018,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,67,100,81,100,109,-0.197989172,257,6,-0.024821082
EQT Corp,2018,Regulated Carbon Price,77,112,83,113,84,80,-0.197989172,305,7,-0.029456926
EQT Corp,2018,Wages and Benefits,42,56,90,132,98,129,-0.197989172,317,8,-0.030615887
EQT Corp,2018,Well-being and health,33,49,48,53,47,43,-0.197989172,145,9,-0.014004112
Enerplus Resources (USA) Corporation,2018,Associated Energy Costs,88,152,71,94,71,23,-0.253108348,269,0,-0.038861955
Enerplus Resources (USA) Corporation,2018,GDP and Disposable Income,72,101,67,84,76,29,-0.253108348,214,2,-0.030916202
Enerplus Resources (USA) Corporation,2018,Innovation,86,127,73,81,79,24,-0.253108348,232,3,-0.033516631
Enerplus Resources (USA) Corporation,2018,Market Transition,66,117,58,88,62,26,-0.253108348,231,4,-0.033372162
Enerplus Resources (USA) Corporation,2018,Professional Skills Development,33,43,64,77,84,0,-0.253108348,120,5,-0.017336188
Enerplus Resources (USA) Corporation,2018,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,165,100,140,100,29,-0.253108348,334,6,-0.048252391
Enerplus Resources (USA) Corporation,2018,Regulated Carbon Price,77,72,83,71,84,0,-0.253108348,143,7,-0.020658958
Enerplus Resources (USA) Corporation,2018,Wages and Benefits,42,43,90,65,98,0,-0.253108348,108,8,-0.015602569
Enerplus Resources (USA) Corporation,2018,Well-being and health,33,35,48,48,47,18,-0.253108348,101,9,-0.014591292
Hess,2018,Associated Energy Costs,88,70,71,56,71,52,0.189845911,178,0,0.02017467
Hess,2018,GDP and Disposable Income,72,67,67,60,76,54,0.189845911,181,2,0.020514692
Hess,2018,Innovation,86,54,73,48,79,44,0.189845911,146,3,0.016547763
Hess,2018,Market Transition,66,61,58,51,62,45,0.189845911,157,4,0.017794512
Hess,2018,Professional Skills Development,33,25,64,45,84,45,0.189845911,115,5,0.013034197
Hess,2018,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,48,100,74,100,60,0.189845911,182,6,0.020628033
Hess,2018,Regulated Carbon Price,77,93,83,123,84,117,0.189845911,333,7,0.037742501
Hess,2018,Wages and Benefits,42,40,90,81,98,106,0.189845911,227,8,0.025728371
Hess,2018,Well-being and health,33,31,48,65,47,60,0.189845911,156,9,0.017681171
MARATHON OIL,2018,Associated Energy Costs,88,86,71,82,71,85,0.035957843,253,0,0.004578427
MARATHON OIL,2018,GDP and Disposable Income,72,64,67,63,76,95,0.035957843,222,2,0.004017434
MARATHON OIL,2018,Innovation,86,62,73,63,79,74,0.035957843,199,3,0.003601213
MARATHON OIL,2018,Market Transition,66,47,58,45,62,69,0.035957843,161,4,0.002913544
MARATHON OIL,2018,Professional Skills Development,33,28,64,60,84,82,0.035957843,170,5,0.003076413
MARATHON OIL,2018,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,68,100,95,100,101,0.035957843,264,6,0.004777489
MARATHON OIL,2018,Regulated Carbon Price,77,104,83,114,84,88,0.035957843,306,7,0.005537544
MARATHON OIL,2018,Wages and Benefits,42,41,90,109,98,110,0.035957843,260,8,0.004705103
MARATHON OIL,2018,Well-being and health,33,58,48,51,47,43,0.035957843,152,9,0.002750675
PIONEER NATURAL RESOURCES,2018,Associated Energy Costs,88,107,71,72,71,66,-0.11351729,245,0,-0.015659761
PIONEER NATURAL RESOURCES,2018,GDP and Disposable Income,72,74,67,61,76,60,-0.11351729,195,2,-0.012463892
PIONEER NATURAL RESOURCES,2018,Innovation,86,97,73,74,79,66,-0.11351729,237,3,-0.015148422
PIONEER NATURAL RESOURCES,2018,Market Transition,66,78,58,55,62,59,-0.11351729,192,4,-0.012272139
PIONEER NATURAL RESOURCES,2018,Professional Skills Development,33,34,64,68,84,74,-0.11351729,176,5,-0.011249461
PIONEER NATURAL RESOURCES,2018,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,84,100,95,100,98,-0.11351729,277,6,-0.017705118
PIONEER NATURAL RESOURCES,2018,Regulated Carbon Price,77,52,83,64,84,55,-0.11351729,171,7,-0.010929874
PIONEER NATURAL RESOURCES,2018,Wages and Benefits,42,26,90,70,98,40,-0.11351729,136,8,-0.008692765
PIONEER NATURAL RESOURCES,2018,Well-being and health,33,42,48,60,47,45,-0.11351729,147,9,-0.009395857
Range Resources,2018,Associated Energy Costs,88,137,71,90,71,83,-0.22696011,310,0,-0.030643569
Range Resources,2018,GDP and Disposable Income,72,101,67,77,76,84,-0.22696011,262,2,-0.025898758
Range Resources,2018,Innovation,86,141,73,96,79,82,-0.22696011,319,3,-0.031533221
Range Resources,2018,Market Transition,66,88,58,73,62,82,-0.22696011,243,4,-0.024020604
Range Resources,2018,Professional Skills Development,33,36,64,75,84,58,-0.22696011,169,5,-0.016705688
Range Resources,2018,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,149,100,127,100,99,-0.22696011,375,6,-0.037068833
Range Resources,2018,Regulated Carbon Price,77,71,83,82,84,105,-0.22696011,258,7,-0.025503357
Range Resources,2018,Wages and Benefits,42,36,90,135,98,141,-0.22696011,312,8,-0.030841269
Range Resources,2018,Well-being and health,33,15,48,33,47,0,-0.22696011,48,9,-0.004744811
SM Energy Co,2018,Associated Energy Costs,88,154,71,75,71,69,-0.029950083,298,0,-0.004217923
SM Energy Co,2018,GDP and Disposable Income,72,118,67,66,76,69,-0.029950083,253,2,-0.003580988
SM Energy Co,2018,Innovation,86,159,73,73,79,70,-0.029950083,302,3,-0.004274539
SM Energy Co,2018,Market Transition,66,143,58,77,62,74,-0.029950083,294,4,-0.004161306
SM Energy Co,2018,Professional Skills Development,33,42,64,107,84,80,-0.029950083,229,5,-0.00324129
SM Energy Co,2018,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,109,100,112,100,98,-0.029950083,319,6,-0.004515159
SM Energy Co,2018,Regulated Carbon Price,77,62,83,75,84,71,-0.029950083,208,7,-0.002944054
SM Energy Co,2018,Wages and Benefits,42,31,90,62,98,77,-0.029950083,170,8,-0.002406198
SM Energy Co,2018,Well-being and health,33,13,48,30,47,0,-0.029950083,43,9,-0.000608626
SOUTHWESTERN ENERGY CO,2018,Associated Energy Costs,88,114,71,83,71,69,0.083140878,266,0,0.01069931
SOUTHWESTERN ENERGY CO,2018,GDP and Disposable Income,72,90,67,76,76,69,0.083140878,235,2,0.009452398
SOUTHWESTERN ENERGY CO,2018,Innovation,86,85,73,68,79,67,0.083140878,220,3,0.008849053
SOUTHWESTERN ENERGY CO,2018,Market Transition,66,84,58,70,62,65,0.083140878,219,4,0.00880883
SOUTHWESTERN ENERGY CO,2018,Professional Skills Development,33,40,64,104,84,69,0.083140878,213,5,0.008567493
SOUTHWESTERN ENERGY CO,2018,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,112,100,127,100,116,0.083140878,355,6,0.014279154
SOUTHWESTERN ENERGY CO,2018,Regulated Carbon Price,77,85,83,98,84,84,0.083140878,267,7,0.010739533
SOUTHWESTERN ENERGY CO,2018,Wages and Benefits,42,36,90,87,98,104,0.083140878,227,8,0.009130614
SOUTHWESTERN ENERGY CO,2018,Well-being and health,33,18,48,25,47,22,0.083140878,65,9,0.002614493
Seneca Resources/NATIONAL FUEL GAS CO,2018,Associated Energy Costs,88,75,71,81,71,82,0.18483965,238,0,0.021670856
Seneca Resources/NATIONAL FUEL GAS CO,2018,GDP and Disposable Income,72,81,67,87,76,89,0.18483965,257,2,0.023400882
Seneca Resources/NATIONAL FUEL GAS CO,2018,Innovation,86,88,73,87,79,81,0.18483965,256,3,0.023309828
Seneca Resources/NATIONAL FUEL GAS CO,2018,Market Transition,66,75,58,76,62,82,0.18483965,233,4,0.021215585
Seneca Resources/NATIONAL FUEL GAS CO,2018,Professional Skills Development,33,31,64,69,84,53,0.18483965,153,5,0.013931264
Seneca Resources/NATIONAL FUEL GAS CO,2018,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,99,100,121,100,114,0.18483965,334,6,0.030412041
Seneca Resources/NATIONAL FUEL GAS CO,2018,Regulated Carbon Price,77,87,83,91,84,98,0.18483965,276,7,0.025130908
Seneca Resources/NATIONAL FUEL GAS CO,2018,Wages and Benefits,42,44,90,108,98,98,0.18483965,250,8,0.022763504
Seneca Resources/NATIONAL FUEL GAS CO,2018,Well-being and health,33,12,48,21,47,0,0.18483965,33,9,0.003004782
"VITAL ENERGY, INC.",2018,Associated Energy Costs,88,124,71,81,71,0,-0.645235362,205,0,-0.088240993
"VITAL ENERGY, INC.",2018,GDP and Disposable Income,72,93,67,70,76,0,-0.645235362,163,2,-0.070162351
"VITAL ENERGY, INC.",2018,Innovation,86,118,73,74,79,0,-0.645235362,192,3,-0.082645223
"VITAL ENERGY, INC.",2018,Market Transition,66,98,58,68,62,0,-0.645235362,166,4,-0.071453683
"VITAL ENERGY, INC.",2018,Professional Skills Development,33,48,64,86,84,0,-0.645235362,134,5,-0.057679479
"VITAL ENERGY, INC.",2018,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,168,100,155,100,0,-0.645235362,323,6,-0.13903337
"VITAL ENERGY, INC.",2018,Regulated Carbon Price,77,62,83,84,84,0,-0.645235362,146,7,-0.062844805
"VITAL ENERGY, INC.",2018,Wages and Benefits,42,35,90,70,98,0,-0.645235362,105,8,-0.045196606
"VITAL ENERGY, INC.",2018,Well-being and health,33,25,48,40,47,0,-0.645235362,65,9,-0.027978852
ANTERO RESOURCES Corp,2019,Associated Energy Costs,93,112,66,74,44,48,0.934027778,234,0,0.103535055
ANTERO RESOURCES Corp,2019,Dividend/reinvestment balance for long-term growth,37,34,72,52,63,0,0.934027778,86,1,0.038051345
ANTERO RESOURCES Corp,2019,GDP and Disposable Income,78,111,62,94,47,56,0.934027778,261,2,0.115481407
ANTERO RESOURCES Corp,2019,Innovation,85,140,62,86,42,54,0.934027778,280,3,0.123888099
ANTERO RESOURCES Corp,2019,Market Transition,68,116,54,84,40,53,0.934027778,253,4,0.111941747
ANTERO RESOURCES Corp,2019,Professional Skills Development,35,36,59,61,44,44,0.934027778,141,5,0.062386507
ANTERO RESOURCES Corp,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,109,89,94,57,68,0.934027778,271,6,0.119905982
ANTERO RESOURCES Corp,2019,Regulated Carbon Price,78,106,73,90,49,52,0.934027778,248,7,0.109729459
ANTERO RESOURCES Corp,2019,Wages and Benefits,48,63,100,99,100,61,0.934027778,223,8,0.098668022
ANTERO RESOURCES Corp,2019,Well-being and health,40,40,50,50,32,24,0.934027778,114,9,0.050440155
Callon Petroleum Co,2019,Associated Energy Costs,93,150,66,58,44,21,-0.927417219,229,0,-0.136665729
Callon Petroleum Co,2019,Dividend/reinvestment balance for long-term growth,37,28,72,49,63,0,-0.927417219,77,1,-0.045953105
Callon Petroleum Co,2019,GDP and Disposable Income,78,115,62,53,47,0,-0.927417219,168,2,-0.100261321
Callon Petroleum Co,2019,Innovation,85,113,62,53,42,20,-0.927417219,186,3,-0.111003605
Callon Petroleum Co,2019,Market Transition,68,104,54,46,40,16,-0.927417219,166,4,-0.099067734
Callon Petroleum Co,2019,Professional Skills Development,35,43,59,45,44,18,-0.927417219,106,5,-0.063260119
Callon Petroleum Co,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,160,89,96,57,18,-0.927417219,274,6,-0.16352144
Callon Petroleum Co,2019,Regulated Carbon Price,78,77,73,71,49,0,-0.927417219,148,7,-0.088325449
Callon Petroleum Co,2019,Wages and Benefits,48,38,100,58,100,20,-0.927417219,116,8,-0.069228055
Callon Petroleum Co,2019,Well-being and health,40,26,50,38,32,20,-0.927417219,84,9,-0.05013066
ConocoPhillips,2019,Associated Energy Costs,93,89,66,72,44,41,-0.538507642,202,0,-0.052805118
ConocoPhillips,2019,Dividend/reinvestment balance for long-term growth,37,85,72,173,63,90,-0.538507642,348,1,-0.090971194
ConocoPhillips,2019,GDP and Disposable Income,78,72,62,63,47,44,-0.538507642,179,2,-0.046792654
ConocoPhillips,2019,Innovation,85,95,62,79,42,39,-0.538507642,213,3,-0.055680645
ConocoPhillips,2019,Market Transition,68,64,54,61,40,40,-0.538507642,165,4,-0.043132894
ConocoPhillips,2019,Professional Skills Development,35,58,59,88,44,29,-0.538507642,175,5,-0.045747008
ConocoPhillips,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,77,89,83,57,57,-0.538507642,217,6,-0.05672629
ConocoPhillips,2019,Regulated Carbon Price,78,80,73,73,49,43,-0.538507642,196,7,-0.051236649
ConocoPhillips,2019,Wages and Benefits,48,61,100,161,100,56,-0.538507642,278,8,-0.072672391
ConocoPhillips,2019,Well-being and health,40,35,50,52,32,0,-0.538507642,87,9,-0.022742798
Crescent Energy Co,2019,Associated Energy Costs,93,87,66,42,44,42,-0.761609907,171,0,-0.089202256
Crescent Energy Co,2019,Dividend/reinvestment balance for long-term growth,37,25,72,44,63,27,-0.761609907,96,1,-0.05007846
Crescent Energy Co,2019,GDP and Disposable Income,78,121,62,47,47,44,-0.761609907,212,2,-0.110589932
Crescent Energy Co,2019,Innovation,85,96,62,48,42,43,-0.761609907,187,3,-0.097548666
Crescent Energy Co,2019,Market Transition,68,69,54,46,40,38,-0.761609907,153,4,-0.079812545
Crescent Energy Co,2019,Professional Skills Development,35,23,59,48,44,36,-0.761609907,107,5,-0.055816616
Crescent Energy Co,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,97,89,71,57,46,-0.761609907,214,6,-0.111633233
Crescent Energy Co,2019,Regulated Carbon Price,78,26,73,47,49,40,-0.761609907,113,7,-0.05894652
Crescent Energy Co,2019,Wages and Benefits,48,21,100,47,100,52,-0.761609907,120,8,-0.062598075
Crescent Energy Co,2019,Well-being and health,40,18,50,46,32,23,-0.761609907,87,9,-0.045383604
DEVON ENERGY CORP,2019,Associated Energy Costs,93,132,66,69,44,37,-0.781024211,238,0,-0.119232689
DEVON ENERGY CORP,2019,Dividend/reinvestment balance for long-term growth,37,29,72,39,63,0,-0.781024211,68,1,-0.034066483
DEVON ENERGY CORP,2019,GDP and Disposable Income,78,73,62,45,47,27,-0.781024211,145,2,-0.072641764
DEVON ENERGY CORP,2019,Innovation,85,110,62,51,42,28,-0.781024211,189,3,-0.094684782
DEVON ENERGY CORP,2019,Market Transition,68,72,54,47,40,29,-0.781024211,148,4,-0.074144697
DEVON ENERGY CORP,2019,Professional Skills Development,35,41,59,75,44,37,-0.781024211,153,5,-0.076649586
DEVON ENERGY CORP,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,86,89,81,57,49,-0.781024211,216,6,-0.10821118
DEVON ENERGY CORP,2019,Regulated Carbon Price,78,97,73,80,49,42,-0.781024211,219,7,-0.109714113
DEVON ENERGY CORP,2019,Wages and Benefits,48,46,100,47,100,46,-0.781024211,139,8,-0.069635898
DEVON ENERGY CORP,2019,Well-being and health,40,15,50,29,32,0,-0.781024211,44,9,-0.022043018
Diversified Energy,2019,Associated Energy Costs,93,42,66,52,44,56,-0.406666667,150,0,-0.048335975
Diversified Energy,2019,Dividend/reinvestment balance for long-term growth,37,19,72,47,63,28,-0.406666667,94,1,-0.030290544
Diversified Energy,2019,GDP and Disposable Income,78,50,62,45,47,24,-0.406666667,119,2,-0.03834654
Diversified Energy,2019,Innovation,85,48,62,47,42,25,-0.406666667,120,3,-0.03866878
Diversified Energy,2019,Market Transition,68,37,54,37,40,24,-0.406666667,98,4,-0.031579503
Diversified Energy,2019,Professional Skills Development,35,15,59,38,44,90,-0.406666667,143,5,-0.046080296
Diversified Energy,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,44,89,63,57,49,-0.406666667,156,6,-0.050269414
Diversified Energy,2019,Regulated Carbon Price,78,43,73,46,49,0,-0.406666667,89,7,-0.028679345
Diversified Energy,2019,Wages and Benefits,48,21,100,42,100,60,-0.406666667,123,8,-0.039635499
Diversified Energy,2019,Well-being and health,40,53,50,64,32,53,-0.406666667,170,9,-0.054780771
"EOG Resources, Inc.",2019,Associated Energy Costs,93,108,66,63,44,41,-0.622907396,212,0,-0.072959319
"EOG Resources, Inc.",2019,Dividend/reinvestment balance for long-term growth,37,24,72,56,63,52,-0.622907396,132,1,-0.045427501
"EOG Resources, Inc.",2019,GDP and Disposable Income,78,114,62,74,47,44,-0.622907396,232,2,-0.079842274
"EOG Resources, Inc.",2019,Innovation,85,104,62,63,42,42,-0.622907396,209,3,-0.071926876
"EOG Resources, Inc.",2019,Market Transition,68,71,54,50,40,40,-0.622907396,161,4,-0.055407785
"EOG Resources, Inc.",2019,Professional Skills Development,35,33,59,52,44,40,-0.622907396,125,5,-0.043018467
"EOG Resources, Inc.",2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,104,89,95,57,60,-0.622907396,259,6,-0.089134263
"EOG Resources, Inc.",2019,Regulated Carbon Price,78,57,73,65,49,51,-0.622907396,173,7,-0.059537558
"EOG Resources, Inc.",2019,Wages and Benefits,48,31,100,103,100,76,-0.622907396,210,8,-0.072271024
"EOG Resources, Inc.",2019,Well-being and health,40,26,50,45,32,26,-0.622907396,97,9,-0.03338233
EQT Corp,2019,Associated Energy Costs,93,74,66,64,44,32,-0.662487946,170,0,-0.066759307
EQT Corp,2019,Dividend/reinvestment balance for long-term growth,37,39,72,90,63,54,-0.662487946,183,1,-0.07186443
EQT Corp,2019,GDP and Disposable Income,78,53,62,49,47,29,-0.662487946,131,2,-0.051443937
EQT Corp,2019,Innovation,85,62,62,67,42,34,-0.662487946,163,3,-0.064010394
EQT Corp,2019,Market Transition,68,46,54,49,40,28,-0.662487946,123,4,-0.048302322
EQT Corp,2019,Professional Skills Development,35,23,59,47,44,31,-0.662487946,101,5,-0.039662882
EQT Corp,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,71,89,79,57,59,-0.662487946,209,6,-0.082074677
EQT Corp,2019,Regulated Carbon Price,78,94,73,92,49,41,-0.662487946,227,7,-0.08914331
EQT Corp,2019,Wages and Benefits,48,46,100,111,100,57,-0.662487946,214,8,-0.084038186
EQT Corp,2019,Well-being and health,40,72,50,63,32,31,-0.662487946,166,9,-0.0651885
Enerplus Resources (USA) Corporation,2019,Associated Energy Costs,93,184,66,96,44,49,-0.824019025,329,0,-0.125336227
Enerplus Resources (USA) Corporation,2019,Dividend/reinvestment balance for long-term growth,37,26,72,39,63,0,-0.824019025,65,1,-0.024762476
Enerplus Resources (USA) Corporation,2019,GDP and Disposable Income,78,112,62,80,47,52,-0.824019025,244,2,-0.092954527
Enerplus Resources (USA) Corporation,2019,Innovation,85,141,62,80,42,53,-0.824019025,274,3,-0.104383362
Enerplus Resources (USA) Corporation,2019,Market Transition,68,151,54,86,40,52,-0.824019025,289,4,-0.11009778
Enerplus Resources (USA) Corporation,2019,Professional Skills Development,35,47,59,70,44,43,-0.824019025,160,5,-0.060953788
Enerplus Resources (USA) Corporation,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,175,89,121,57,58,-0.824019025,354,6,-0.134860257
Enerplus Resources (USA) Corporation,2019,Regulated Carbon Price,78,77,73,66,49,50,-0.824019025,193,7,-0.073525507
Enerplus Resources (USA) Corporation,2019,Wages and Benefits,48,48,100,60,100,52,-0.824019025,160,8,-0.060953788
Enerplus Resources (USA) Corporation,2019,Well-being and health,40,33,50,42,32,20,-0.824019025,95,9,-0.036191312
Hess,2019,Associated Energy Costs,93,74,66,53,44,37,-0.447119376,164,0,-0.04580111
Hess,2019,Dividend/reinvestment balance for long-term growth,37,37,72,62,63,49,-0.447119376,148,1,-0.041332709
Hess,2019,GDP and Disposable Income,78,72,62,56,47,39,-0.447119376,167,2,-0.046638936
Hess,2019,Innovation,85,63,62,46,42,30,-0.447119376,139,3,-0.038819234
Hess,2019,Market Transition,68,57,54,45,40,34,-0.447119376,136,4,-0.037981409
Hess,2019,Professional Skills Development,35,26,59,49,44,32,-0.447119376,107,5,-0.029882432
Hess,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,55,89,71,57,39,-0.447119376,165,6,-0.046080385
Hess,2019,Regulated Carbon Price,78,100,73,111,49,69,-0.447119376,280,7,-0.078197018
Hess,2019,Wages and Benefits,48,35,100,65,100,60,-0.447119376,160,8,-0.04468401
Hess,2019,Well-being and health,40,37,50,59,32,39,-0.447119376,135,9,-0.037702134
MARATHON OIL,2019,Associated Energy Costs,93,84,66,63,44,30,-0.803111909,177,0,-0.089968866
MARATHON OIL,2019,Dividend/reinvestment balance for long-term growth,37,31,72,78,63,62,-0.803111909,171,1,-0.086919074
MARATHON OIL,2019,GDP and Disposable Income,78,63,62,53,47,21,-0.803111909,137,2,-0.069636919
MARATHON OIL,2019,Innovation,85,62,62,55,42,23,-0.803111909,140,3,-0.071161815
MARATHON OIL,2019,Market Transition,68,53,54,43,40,21,-0.803111909,117,4,-0.059470945
MARATHON OIL,2019,Professional Skills Development,35,35,59,63,44,22,-0.803111909,120,5,-0.060995841
MARATHON OIL,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,76,89,90,57,43,-0.803111909,209,6,-0.106234423
MARATHON OIL,2019,Regulated Carbon Price,78,96,73,87,49,0,-0.803111909,183,7,-0.093018658
MARATHON OIL,2019,Wages and Benefits,48,41,100,104,100,38,-0.803111909,183,8,-0.093018658
MARATHON OIL,2019,Well-being and health,40,61,50,54,32,28,-0.803111909,143,9,-0.072686711
Ovintiv Inc.,2019,Associated Energy Costs,93,99,66,61,44,40,-0.925414365,200,0,-0.082478999
Ovintiv Inc.,2019,Dividend/reinvestment balance for long-term growth,37,28,72,86,63,49,-0.925414365,163,1,-0.067220384
Ovintiv Inc.,2019,GDP and Disposable Income,78,81,62,84,47,55,-0.925414365,220,2,-0.090726899
Ovintiv Inc.,2019,Innovation,85,80,62,76,42,44,-0.925414365,200,3,-0.082478999
Ovintiv Inc.,2019,Market Transition,68,70,54,63,40,47,-0.925414365,180,4,-0.074231099
Ovintiv Inc.,2019,Professional Skills Development,35,29,59,60,44,27,-0.925414365,116,5,-0.047837819
Ovintiv Inc.,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,71,89,66,57,57,-0.925414365,194,6,-0.080004629
Ovintiv Inc.,2019,Regulated Carbon Price,78,75,73,94,49,82,-0.925414365,251,7,-0.103511143
Ovintiv Inc.,2019,Wages and Benefits,48,90,100,336,100,198,-0.925414365,624,8,-0.257334476
Ovintiv Inc.,2019,Well-being and health,40,26,50,44,32,26,-0.925414365,96,9,-0.039589919
PIONEER NATURAL RESOURCES,2019,Associated Energy Costs,93,111,66,65,44,36,-0.539335435,212,0,-0.072183783
PIONEER NATURAL RESOURCES,2019,Dividend/reinvestment balance for long-term growth,37,28,72,38,63,0,-0.539335435,66,1,-0.02247231
PIONEER NATURAL RESOURCES,2019,GDP and Disposable Income,78,89,62,64,47,36,-0.539335435,189,2,-0.064352523
PIONEER NATURAL RESOURCES,2019,Innovation,85,115,62,68,42,35,-0.539335435,218,3,-0.07422672
PIONEER NATURAL RESOURCES,2019,Market Transition,68,76,54,51,40,35,-0.539335435,162,4,-0.055159306
PIONEER NATURAL RESOURCES,2019,Professional Skills Development,35,41,59,65,44,40,-0.539335435,146,5,-0.049711473
PIONEER NATURAL RESOURCES,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,94,89,86,57,58,-0.539335435,238,6,-0.081036511
PIONEER NATURAL RESOURCES,2019,Regulated Carbon Price,78,48,73,63,49,34,-0.539335435,145,7,-0.049370984
PIONEER NATURAL RESOURCES,2019,Wages and Benefits,48,24,100,61,100,14,-0.539335435,99,8,-0.033708465
PIONEER NATURAL RESOURCES,2019,Well-being and health,40,34,50,49,32,26,-0.539335435,109,9,-0.03711336
Range Resources,2019,Associated Energy Costs,93,137,66,77,44,46,-0.797153025,260,0,-0.101053041
Range Resources,2019,Dividend/reinvestment balance for long-term growth,37,37,72,48,63,56,-0.797153025,141,1,-0.054801841
Range Resources,2019,GDP and Disposable Income,78,103,62,67,47,46,-0.797153025,216,2,-0.083951757
Range Resources,2019,Innovation,85,145,62,78,42,46,-0.797153025,269,3,-0.104551031
Range Resources,2019,Market Transition,68,88,54,62,40,46,-0.797153025,196,4,-0.076178446
Range Resources,2019,Professional Skills Development,35,39,59,64,44,33,-0.797153025,136,5,-0.052858514
Range Resources,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,165,89,118,57,56,-0.797153025,339,6,-0.131757618
