company_name,year,sector_exposure_path_name,Sector_EI,Compnay_EI,Sector_EM,Company_EM,Sector_IM,Company_IM,CHG_PER_STOCK_PRICE,Combined_score,sector_exposure_id,Normalized_Stock_Price_Change,Exp_Pct_Chg
Range Resources,2016,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,145,100,125,100,105,-10.1297097,375,6,-1.5840872,0.047486034
Range Resources,2016,Regulated Carbon Price,70,68,74,79,83,116,-10.1297097,263,7,-1.1109732,0.158590308
Range Resources,2016,Wages and Benefits,41,39,77,127,87,138,-10.1297097,304,8,-1.2841667,0.113553114
Range Resources,2016,Well-being and health,29,15,50,33,52,0,-10.1297097,48,9,-0.2027632,0.021276596
Range Resources,2017,Associated Energy Costs,97,130,72,88,79,89,-50.0343643,307,0,-6.3447129,-0.006472492
Range Resources,2017,Dividend/reinvestment balance for long-term growth,31,30,58,51,74,0,-50.0343643,81,1,-1.6740122,-0.526315789
Range Resources,2017,GDP and Disposable Income,78,97,65,71,81,86,-50.0343643,254,2,-5.2493716,0.020080321
Range Resources,2017,Innovation,87,130,66,86,76,88,-50.0343643,304,3,-6.2827124,0.121771218
Range Resources,2017,Market Transition,74,88,58,68,74,87,-50.0343643,243,4,-5.0220366,0.025316456
Range Resources,2017,Professional Skills Development,33,38,62,71,70,64,-50.0343643,173,5,-3.5753594,0.011695906
Range Resources,2017,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,150,100,122,100,110,-50.0343643,382,6,-7.8947241,0.018666667
Range Resources,2017,Regulated Carbon Price,79,69,80,87,92,124,-50.0343643,280,7,-5.7867088,0.064638783
Range Resources,2017,Wages and Benefits,42,38,85,142,87,163,-50.0343643,343,8,-7.0887183,0.128289474
Range Resources,2017,Well-being and health,25,16,40,38,51,0,-50.0343643,54,9,-1.1160081,0.125
Range Resources,2019,Associated Energy Costs,93,137,66,77,44,46,-79.7153025,260,0,-10.1053041,-0.153094463
Range Resources,2019,Dividend/reinvestment balance for long-term growth,37,37,72,48,63,56,-79.7153025,141,1,-5.4801841,0.740740741
Range Resources,2019,GDP and Disposable Income,78,103,62,67,47,46,-79.7153025,216,2,-8.3951757,-0.149606299
Range Resources,2019,Innovation,85,145,62,78,42,46,-79.7153025,269,3,-10.4551031,-0.115131579
Range Resources,2019,Market Transition,68,88,54,62,40,46,-79.7153025,196,4,-7.6178446,-0.193415638
Range Resources,2019,Professional Skills Development,35,39,59,64,44,33,-79.7153025,136,5,-5.2858514,-0.213872832
Range Resources,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,165,89,118,57,56,-79.7153025,339,6,-13.1757618,-0.112565445
Range Resources,2019,Regulated Carbon Price,78,78,73,71,49,58,-79.7153025,207,7,-8.0453767,-0.260714286
Range Resources,2019,Wages and Benefits,48,42,100,117,100,73,-79.7153025,232,8,-9.0170406,-0.32361516
Range Resources,2019,Well-being and health,40,19,50,36,32,0,-79.7153025,55,9,-2.1376605,0.018518519
Range Resources,2020,Associated Energy Costs,94,110,75,75,70,33,353.0701754,218,0,45.169776,-0.161538462
Range Resources,2020,Dividend/reinvestment balance for long-term growth,37,26,70,50,100,0,353.0701754,76,1,15.7472613,-0.460992908
Range Resources,2020,GDP and Disposable Income,79,78,67,64,73,34,353.0701754,176,2,36.4673421,-0.185185185
Range Resources,2020,Innovation,88,105,72,71,76,35,353.0701754,211,3,43.7193703,-0.215613383
Range Resources,2020,Market Transition,70,54,60,55,68,36,353.0701754,145,4,30.044117,-0.260204082
Range Resources,2020,Professional Skills Development,34,32,68,55,73,36,353.0701754,123,5,25.4856993,-0.095588235
Range Resources,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,103,100,97,94,47,353.0701754,247,6,51.1785994,-0.271386431
Range Resources,2020,Regulated Carbon Price,81,72,80,85,78,0,353.0701754,157,7,32.5305267,-0.241545894
Range Resources,2020,Wages and Benefits,43,35,76,90,83,54,353.0701754,179,8,37.0889445,-0.228448276
Range Resources,2020,Well-being and health,37,44,55,70,55,58,353.0701754,172,9,35.6385388,2.127272727
SM Energy Co,2013,Associated Energy Costs,100,136,79,74,72,65,20.3816278,275,0,2.4888755,
SM Energy Co,2013,Dividend/reinvestment balance for long-term growth,36,45,75,78,78,71,20.3816278,194,1,1.7557885,
SM Energy Co,2013,GDP and Disposable Income,75,99,66,66,73,65,20.3816278,230,2,2.081605,
SM Energy Co,2013,Innovation,83,123,69,65,68,64,20.3816278,252,3,2.280715,
SM Energy Co,2013,Market Transition,71,127,60,84,67,72,20.3816278,283,4,2.5612792,
SM Energy Co,2013,Professional Skills Development,36,47,77,116,79,88,20.3816278,251,5,2.2716646,
SM Energy Co,2013,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",91,113,100,106,100,93,20.3816278,312,6,2.8237424,
SM Energy Co,2013,Regulated Carbon Price,70,59,79,70,80,65,20.3816278,194,7,1.7557885,
SM Energy Co,2013,Wages and Benefits,42,33,94,101,80,81,20.3816278,215,8,1.9458481,
SM Energy Co,2013,Well-being and health,28,15,50,31,56,0,20.3816278,46,9,0.416321,
SM Energy Co,2014,Associated Energy Costs,100,143,78,76,66,59,-27.5073643,278,0,-3.4214977,0.010909091
SM Energy Co,2014,Dividend/reinvestment balance for long-term growth,32,49,68,88,77,84,-27.5073643,221,1,-2.7199676,0.139175258
SM Energy Co,2014,GDP and Disposable Income,77,106,68,65,68,59,-27.5073643,230,2,-2.8307355,0
SM Energy Co,2014,Innovation,85,149,71,70,65,59,-27.5073643,278,3,-3.4214977,0.103174603
SM Energy Co,2014,Market Transition,74,119,62,76,61,64,-27.5073643,259,4,-3.1876543,-0.084805654
SM Energy Co,2014,Professional Skills Development,38,49,84,99,79,81,-27.5073643,229,5,-2.8184279,-0.087649402
SM Energy Co,2014,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",93,111,100,109,96,89,-27.5073643,309,6,-3.8030316,-0.009615385
SM Energy Co,2014,Regulated Carbon Price,67,58,79,82,79,62,-27.5073643,202,7,-2.4861242,0.041237113
SM Energy Co,2014,Wages and Benefits,42,27,96,82,100,72,-27.5073643,181,8,-2.2276657,-0.158139535
SM Energy Co,2014,Well-being and health,29,14,52,34,43,0,-27.5073643,48,9,-0.5907622,0.043478261
SM Energy Co,2016,Associated Energy Costs,97,138,74,66,77,0,28.1750267,204,0,3.8549332,-0.26618705
SM Energy Co,2016,Dividend/reinvestment balance for long-term growth,30,41,54,71,66,0,28.1750267,112,1,2.1164339,-0.49321267
SM Energy Co,2016,GDP and Disposable Income,77,101,65,58,76,0,28.1750267,159,2,3.0045803,-0.308695652
SM Energy Co,2016,Innovation,85,136,66,65,80,0,28.1750267,201,3,3.798243,-0.276978417
SM Energy Co,2016,Market Transition,72,108,58,67,70,0,28.1750267,175,4,3.306928,-0.324324324
SM Energy Co,2016,Professional Skills Development,32,45,60,93,70,0,28.1750267,138,5,2.607749,-0.397379913
SM Energy Co,2016,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,120,100,109,100,0,28.1750267,229,6,4.3273515,-0.258899676
SM Energy Co,2016,Regulated Carbon Price,70,62,74,67,83,0,28.1750267,129,7,2.4376784,-0.361386139
SM Energy Co,2016,Wages and Benefits,41,33,77,65,87,0,28.1750267,98,8,1.8518797,-0.458563536
SM Energy Co,2016,Well-being and health,29,14,50,32,52,0,28.1750267,46,9,0.8692497,-0.041666667
SM Energy Co,2017,Associated Energy Costs,97,151,72,68,79,0,-24.937552,219,0,-3.5394192,0.073529412
SM Energy Co,2017,Dividend/reinvestment balance for long-term growth,31,35,58,53,74,0,-24.937552,88,1,-1.4222324,-0.214285714
SM Energy Co,2017,GDP and Disposable Income,78,105,65,60,81,0,-24.937552,165,2,-2.6666857,0.037735849
SM Energy Co,2017,Innovation,87,155,66,68,76,0,-24.937552,223,3,-3.6040662,0.109452736
SM Energy Co,2017,Market Transition,74,139,58,72,74,0,-24.937552,211,4,-3.4101254,0.205714286
SM Energy Co,2017,Professional Skills Development,33,49,62,94,70,0,-24.937552,143,5,-2.3111276,0.036231884
SM Energy Co,2017,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,112,100,109,100,0,-24.937552,221,6,-3.5717427,-0.034934498
SM Energy Co,2017,Regulated Carbon Price,79,70,80,72,92,0,-24.937552,142,7,-2.2949659,0.100775194
SM Energy Co,2017,Wages and Benefits,42,30,85,58,87,0,-24.937552,88,8,-1.4222324,-0.102040816
SM Energy Co,2017,Well-being and health,25,13,40,30,51,0,-24.937552,43,9,-0.6949545,-0.065217391
SM Energy Co,2019,Associated Energy Costs,93,173,66,68,44,42,-93.0245855,283,0,-13.149829,0.292237443
SM Energy Co,2019,Dividend/reinvestment balance for long-term growth,37,35,72,48,63,0,-93.0245855,83,1,-3.8566636,-0.056818182
SM Energy Co,2019,GDP and Disposable Income,78,137,62,59,47,41,-93.0245855,237,2,-11.012401,0.436363636
SM Energy Co,2019,Innovation,85,196,62,68,42,43,-93.0245855,307,3,-14.2650089,0.376681614
SM Energy Co,2019,Market Transition,68,149,54,67,40,44,-93.0245855,260,4,-12.081115,0.232227488
SM Energy Co,2019,Professional Skills Development,35,49,59,95,44,48,-93.0245855,192,5,-8.9214388,0.342657343
SM Energy Co,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,116,89,105,57,59,-93.0245855,280,6,-13.0104315,0.266968326
SM Energy Co,2019,Regulated Carbon Price,78,61,73,64,49,41,-93.0245855,166,7,-7.7133273,0.169014085
SM Energy Co,2019,Wages and Benefits,48,32,100,67,100,47,-93.0245855,146,8,-6.7840107,0.659090909
SM Energy Co,2019,Well-being and health,40,15,50,33,32,0,-93.0245855,48,9,-2.2303597,0.11627907
SM Energy Co,2020,Associated Energy Costs,94,198,75,79,70,71,1241.803279,348,0,188.2175702,0.229681979
SM Energy Co,2020,Dividend/reinvestment balance for long-term growth,37,38,70,57,100,0,1241.803279,95,1,51.3812332,0.144578313
SM Energy Co,2020,GDP and Disposable Income,79,140,67,66,73,68,1241.803279,274,2,148.1942937,0.156118143
SM Energy Co,2020,Innovation,88,207,72,79,76,71,1241.803279,357,3,193.0852659,0.16286645
SM Energy Co,2020,Market Transition,70,133,60,74,68,75,1241.803279,282,4,152.5211344,0.084615385
SM Energy Co,2020,Professional Skills Development,34,47,68,108,73,78,1241.803279,233,5,126.0192352,0.213541667
SM Energy Co,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,117,100,119,94,96,1241.803279,332,6,179.5638888,0.185714286
SM Energy Co,2020,Regulated Carbon Price,81,66,80,75,78,62,1241.803279,203,7,109.7935826,0.222891566
SM Energy Co,2020,Wages and Benefits,43,30,76,78,83,0,1241.803279,108,8,58.4123494,-0.260273973
SM Energy Co,2020,Well-being and health,37,16,55,48,55,0,1241.803279,64,9,34.6147255,0.333333333
SOUTHWESTERN ENERGY CO,2013,Associated Energy Costs,100,167,79,100,72,82,23.4836286,349,0,3.3922957,
SOUTHWESTERN ENERGY CO,2013,Dividend/reinvestment balance for long-term growth,36,33,75,57,78,0,23.4836286,90,1,0.874804,
SOUTHWESTERN ENERGY CO,2013,GDP and Disposable Income,75,131,66,84,73,82,23.4836286,297,2,2.8868534,
SOUTHWESTERN ENERGY CO,2013,Innovation,83,108,69,82,68,81,23.4836286,271,3,2.6341322,
SOUTHWESTERN ENERGY CO,2013,Market Transition,71,104,60,72,67,80,23.4836286,256,4,2.4883315,
SOUTHWESTERN ENERGY CO,2013,Professional Skills Development,36,39,77,77,79,64,23.4836286,180,5,1.7496081,
SOUTHWESTERN ENERGY CO,2013,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",91,131,100,169,100,129,23.4836286,429,6,4.1698993,
SOUTHWESTERN ENERGY CO,2013,Regulated Carbon Price,70,74,79,89,80,94,23.4836286,257,7,2.4980516,
SOUTHWESTERN ENERGY CO,2013,Wages and Benefits,42,37,94,82,80,107,23.4836286,226,8,2.1967302,
SOUTHWESTERN ENERGY CO,2013,Well-being and health,28,19,50,42,56,0,23.4836286,61,9,0.5929227,
SOUTHWESTERN ENERGY CO,2014,Associated Energy Costs,100,176,78,102,66,0,-49.5979135,278,0,-7.9015587,-0.203438395
SOUTHWESTERN ENERGY CO,2014,Dividend/reinvestment balance for long-term growth,32,30,68,52,77,0,-49.5979135,82,1,-2.3306756,-0.088888889
SOUTHWESTERN ENERGY CO,2014,GDP and Disposable Income,77,141,68,86,68,0,-49.5979135,227,2,-6.4519922,-0.235690236
SOUTHWESTERN ENERGY CO,2014,Innovation,85,124,71,90,65,0,-49.5979135,214,3,-6.0824948,-0.210332103
SOUTHWESTERN ENERGY CO,2014,Market Transition,74,114,62,75,61,0,-49.5979135,189,4,-5.371923,-0.26171875
SOUTHWESTERN ENERGY CO,2014,Professional Skills Development,38,52,84,95,79,0,-49.5979135,147,5,-4.1781623,-0.183333333
SOUTHWESTERN ENERGY CO,2014,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",93,126,100,151,96,0,-49.5979135,277,6,-7.8731358,-0.354312354
SOUTHWESTERN ENERGY CO,2014,Regulated Carbon Price,67,77,79,82,79,0,-49.5979135,159,7,-4.5192368,-0.381322957
SOUTHWESTERN ENERGY CO,2014,Wages and Benefits,42,37,96,77,100,0,-49.5979135,114,8,-3.2402075,-0.495575221
SOUTHWESTERN ENERGY CO,2014,Well-being and health,29,19,52,39,43,0,-49.5979135,58,9,-1.6485266,-0.049180328
SOUTHWESTERN ENERGY CO,2016,Associated Energy Costs,97,119,74,67,77,74,1.2391574,260,0,0.1581644,-0.064748201
SOUTHWESTERN ENERGY CO,2016,Dividend/reinvestment balance for long-term growth,30,26,54,42,66,0,1.2391574,68,1,0.0413661,-0.170731707
SOUTHWESTERN ENERGY CO,2016,GDP and Disposable Income,77,117,65,68,76,74,1.2391574,259,2,0.1575561,0.140969163
SOUTHWESTERN ENERGY CO,2016,Innovation,85,96,66,58,80,72,1.2391574,226,3,0.1374814,0.056074766
SOUTHWESTERN ENERGY CO,2016,Market Transition,72,93,58,55,70,72,1.2391574,220,4,0.1338314,0.164021164
SOUTHWESTERN ENERGY CO,2016,Professional Skills Development,32,30,60,64,70,73,1.2391574,167,5,0.1015902,0.136054422
SOUTHWESTERN ENERGY CO,2016,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,90,100,93,100,112,1.2391574,295,6,0.1794558,0.064981949
SOUTHWESTERN ENERGY CO,2016,Regulated Carbon Price,70,62,74,71,83,82,1.2391574,215,7,0.1307898,0.352201258
SOUTHWESTERN ENERGY CO,2016,Wages and Benefits,41,34,77,52,87,68,1.2391574,154,8,0.093682,0.350877193
SOUTHWESTERN ENERGY CO,2016,Well-being and health,29,58,50,64,52,51,1.2391574,173,9,0.1052402,1.982758621
SOUTHWESTERN ENERGY CO,2017,Associated Energy Costs,97,121,72,77,79,77,-47.001224,275,0,-6.2562133,0.057692308
SOUTHWESTERN ENERGY CO,2017,Dividend/reinvestment balance for long-term growth,31,24,58,42,74,0,-47.001224,66,1,-1.5014912,-0.029411765
SOUTHWESTERN ENERGY CO,2017,GDP and Disposable Income,78,102,65,69,81,77,-47.001224,248,2,-5.6419669,-0.042471042
SOUTHWESTERN ENERGY CO,2017,Innovation,87,91,66,62,76,77,-47.001224,230,3,-5.2324693,0.017699115
SOUTHWESTERN ENERGY CO,2017,Market Transition,74,92,58,62,74,77,-47.001224,231,4,-5.2552191,0.05
SOUTHWESTERN ENERGY CO,2017,Professional Skills Development,33,41,62,106,70,76,-47.001224,223,5,-5.0732202,0.335329341
SOUTHWESTERN ENERGY CO,2017,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,100,100,115,100,123,-47.001224,338,6,-7.6894548,0.145762712
SOUTHWESTERN ENERGY CO,2017,Regulated Carbon Price,79,67,80,75,92,75,-47.001224,217,7,-4.936721,0.009302326
SOUTHWESTERN ENERGY CO,2017,Wages and Benefits,42,37,85,60,87,96,-47.001224,193,8,-4.3907242,0.253246753
SOUTHWESTERN ENERGY CO,2017,Well-being and health,25,21,40,24,51,0,-47.001224,45,9,-1.023744,-0.739884393
SOUTHWESTERN ENERGY CO,2019,Associated Energy Costs,93,138,66,84,44,47,-63.9658849,269,0,-8.8421496,-0.021818182
SOUTHWESTERN ENERGY CO,2019,Dividend/reinvestment balance for long-term growth,37,30,72,53,63,0,-63.9658849,83,1,-2.7282469,0.257575758
SOUTHWESTERN ENERGY CO,2019,GDP and Disposable Income,78,109,62,71,47,44,-63.9658849,224,2,-7.3629796,-0.096774194
SOUTHWESTERN ENERGY CO,2019,Innovation,85,110,62,74,42,44,-63.9658849,228,3,-7.4944613,-0.008695652
SOUTHWESTERN ENERGY CO,2019,Market Transition,68,101,54,66,40,43,-63.9658849,210,4,-6.9027933,-0.090909091
SOUTHWESTERN ENERGY CO,2019,Professional Skills Development,35,43,59,88,44,39,-63.9658849,170,5,-5.5879756,-0.237668161
SOUTHWESTERN ENERGY CO,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,144,89,124,57,64,-63.9658849,332,6,-10.9129876,-0.017751479
SOUTHWESTERN ENERGY CO,2019,Regulated Carbon Price,78,83,73,76,49,54,-63.9658849,213,7,-7.0014047,-0.01843318
SOUTHWESTERN ENERGY CO,2019,Wages and Benefits,48,46,100,73,100,54,-63.9658849,173,8,-5.6865869,-0.103626943
SOUTHWESTERN ENERGY CO,2019,Well-being and health,40,20,50,24,32,0,-63.9658849,44,9,-1.4462996,-0.022222222
SOUTHWESTERN ENERGY CO,2020,Associated Energy Costs,94,142,75,94,70,78,175.147929,314,0,21.9809951,0.167286245
SOUTHWESTERN ENERGY CO,2020,Dividend/reinvestment balance for long-term growth,37,38,70,79,100,0,175.147929,117,1,8.1903708,0.409638554
SOUTHWESTERN ENERGY CO,2020,GDP and Disposable Income,79,121,67,84,73,78,175.147929,283,2,19.8108968,0.263392857
SOUTHWESTERN ENERGY CO,2020,Innovation,88,130,72,95,76,83,175.147929,308,3,21.5609761,0.350877193
SOUTHWESTERN ENERGY CO,2020,Market Transition,70,112,60,76,68,76,175.147929,264,4,18.4808366,0.257142857
SOUTHWESTERN ENERGY CO,2020,Professional Skills Development,34,49,68,116,73,73,175.147929,238,5,16.6607542,0.4
SOUTHWESTERN ENERGY CO,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,162,100,157,94,110,175.147929,429,6,30.0313595,0.292168675
SOUTHWESTERN ENERGY CO,2020,Regulated Carbon Price,81,86,80,96,78,94,175.147929,276,7,19.3208747,0.295774648
SOUTHWESTERN ENERGY CO,2020,Wages and Benefits,43,47,76,80,83,96,175.147929,223,8,15.6107067,0.289017341
SOUTHWESTERN ENERGY CO,2020,Well-being and health,37,22,55,28,55,0,175.147929,50,9,3.5001585,0.136363636
Seneca Resources/NATIONAL FUEL GAS CO,2013,Associated Energy Costs,100,37,79,37,72,35,14.1646292,109,0,2.6036165,
Seneca Resources/NATIONAL FUEL GAS CO,2013,Dividend/reinvestment balance for long-term growth,36,17,75,30,78,39,14.1646292,86,1,2.0542295,
Seneca Resources/NATIONAL FUEL GAS CO,2013,GDP and Disposable Income,75,26,66,29,73,34,14.1646292,89,2,2.1258887,
Seneca Resources/NATIONAL FUEL GAS CO,2013,Innovation,83,37,69,27,68,31,14.1646292,95,3,2.269207,
Seneca Resources/NATIONAL FUEL GAS CO,2013,Market Transition,71,26,60,28,67,33,14.1646292,87,4,2.0781159,
Seneca Resources/NATIONAL FUEL GAS CO,2013,Professional Skills Development,36,6,77,16,79,0,14.1646292,22,5,0.5255006,
Seneca Resources/NATIONAL FUEL GAS CO,2013,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",91,26,100,43,100,36,14.1646292,105,6,2.5080709,
Seneca Resources/NATIONAL FUEL GAS CO,2014,Associated Energy Costs,100,42,78,49,66,39,-13.8635066,130,0,-2.7101592,0.19266055
Seneca Resources/NATIONAL FUEL GAS CO,2014,Dividend/reinvestment balance for long-term growth,32,10,68,21,77,36,-13.8635066,67,1,-1.3967743,-0.220930233
Seneca Resources/NATIONAL FUEL GAS CO,2014,GDP and Disposable Income,77,26,68,31,68,31,-13.8635066,88,2,-1.8345693,-0.011235955
Seneca Resources/NATIONAL FUEL GAS CO,2014,Innovation,85,28,71,28,65,30,-13.8635066,86,3,-1.7928745,-0.094736842
Seneca Resources/NATIONAL FUEL GAS CO,2014,Market Transition,74,21,62,35,61,34,-13.8635066,90,4,-1.8762641,0.034482759
Seneca Resources/NATIONAL FUEL GAS CO,2014,Professional Skills Development,38,7,84,23,79,0,-13.8635066,30,5,-0.6254214,0.363636364
Seneca Resources/NATIONAL FUEL GAS CO,2014,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",93,26,100,49,96,43,-13.8635066,118,6,-2.4599906,0.123809524
Seneca Resources/NATIONAL FUEL GAS CO,2014,Wages and Benefits,42,9,96,17,100,30,-13.8635066,56,8,-1.1674532,
Seneca Resources/NATIONAL FUEL GAS CO,2016,Associated Energy Costs,97,74,74,87,77,85,19.1208791,246,0,2.2767358,0.892307692
Seneca Resources/NATIONAL FUEL GAS CO,2016,Dividend/reinvestment balance for long-term growth,30,38,54,53,66,56,19.1208791,147,1,1.3604885,1.194029851
Seneca Resources/NATIONAL FUEL GAS CO,2016,GDP and Disposable Income,77,74,65,77,76,84,19.1208791,235,2,2.1749306,1.670454545
Seneca Resources/NATIONAL FUEL GAS CO,2016,Innovation,85,83,66,82,80,81,19.1208791,246,3,2.2767358,1.860465116
Seneca Resources/NATIONAL FUEL GAS CO,2016,Market Transition,72,73,58,72,70,82,19.1208791,227,4,2.1008904,1.522222222
Seneca Resources/NATIONAL FUEL GAS CO,2016,Professional Skills Development,32,24,60,63,70,61,19.1208791,148,5,1.3697435,3.933333333
Seneca Resources/NATIONAL FUEL GAS CO,2016,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,102,100,124,100,108,19.1208791,334,6,3.0911779,1.830508475
Seneca Resources/NATIONAL FUEL GAS CO,2016,Regulated Carbon Price,70,66,74,65,83,75,19.1208791,206,7,1.9065349,
Seneca Resources/NATIONAL FUEL GAS CO,2016,Wages and Benefits,41,54,77,103,87,82,19.1208791,239,8,2.2119507,3.267857143
Seneca Resources/NATIONAL FUEL GAS CO,2016,Well-being and health,29,12,50,26,52,0,19.1208791,38,9,0.3516909,
Seneca Resources/NATIONAL FUEL GAS CO,2017,Associated Energy Costs,97,72,72,78,79,94,-13.7034552,244,0,-1.5061455,-0.008130081
Seneca Resources/NATIONAL FUEL GAS CO,2017,Dividend/reinvestment balance for long-term growth,31,38,58,61,74,64,-13.7034552,163,1,-1.0061546,0.108843537
Seneca Resources/NATIONAL FUEL GAS CO,2017,GDP and Disposable Income,78,79,65,77,81,92,-13.7034552,248,2,-1.5308364,0.055319149
Seneca Resources/NATIONAL FUEL GAS CO,2017,Innovation,87,90,66,79,76,90,-13.7034552,259,3,-1.5987364,0.052845528
Seneca Resources/NATIONAL FUEL GAS CO,2017,Market Transition,74,74,58,72,74,94,-13.7034552,240,4,-1.4814546,0.057268722
Seneca Resources/NATIONAL FUEL GAS CO,2017,Professional Skills Development,33,31,62,76,70,71,-13.7034552,178,5,-1.0987455,0.202702703
Seneca Resources/NATIONAL FUEL GAS CO,2017,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,106,100,119,100,109,-13.7034552,334,6,-2.061691,0
Seneca Resources/NATIONAL FUEL GAS CO,2017,Regulated Carbon Price,79,66,80,82,92,108,-13.7034552,256,7,-1.5802183,0.242718447
Seneca Resources/NATIONAL FUEL GAS CO,2017,Wages and Benefits,42,40,85,117,87,105,-13.7034552,262,8,-1.6172546,0.09623431
Seneca Resources/NATIONAL FUEL GAS CO,2017,Well-being and health,25,12,40,24,51,0,-13.7034552,36,9,-0.2222182,-0.052631579
Seneca Resources/NATIONAL FUEL GAS CO,2019,Associated Energy Costs,93,97,66,81,44,45,-38.8287402,223,0,-4.8346226,-0.086065574
Seneca Resources/NATIONAL FUEL GAS CO,2019,Dividend/reinvestment balance for long-term growth,37,39,72,50,63,28,-38.8287402,117,1,-2.5365509,-0.282208589
Seneca Resources/NATIONAL FUEL GAS CO,2019,GDP and Disposable Income,78,91,62,79,47,47,-38.8287402,217,2,-4.7045431,-0.125
Seneca Resources/NATIONAL FUEL GAS CO,2019,Innovation,85,96,62,80,42,42,-38.8287402,218,3,-4.726223,-0.158301158
Seneca Resources/NATIONAL FUEL GAS CO,2019,Market Transition,68,81,54,73,40,42,-38.8287402,196,4,-4.2492647,-0.183333333
Seneca Resources/NATIONAL FUEL GAS CO,2019,Professional Skills Development,35,29,59,70,44,36,-38.8287402,135,5,-2.9267895,-0.241573034
Seneca Resources/NATIONAL FUEL GAS CO,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,102,89,111,57,62,-38.8287402,275,6,-5.9619785,-0.176646707
Seneca Resources/NATIONAL FUEL GAS CO,2019,Regulated Carbon Price,78,77,73,72,49,51,-38.8287402,200,7,-4.3359844,-0.21875
Seneca Resources/NATIONAL FUEL GAS CO,2019,Wages and Benefits,48,44,100,87,100,50,-38.8287402,181,8,-3.9240659,-0.309160305
Seneca Resources/NATIONAL FUEL GAS CO,2019,Well-being and health,40,13,50,16,32,0,-38.8287402,29,9,-0.6287177,-0.194444444
Seneca Resources/NATIONAL FUEL GAS CO,2020,Associated Energy Costs,94,96,75,81,70,0,34.057388,177,0,4.3587546,-0.206278027
Seneca Resources/NATIONAL FUEL GAS CO,2020,Dividend/reinvestment balance for long-term growth,37,36,70,52,100,0,34.057388,88,1,2.1670645,-0.247863248
Seneca Resources/NATIONAL FUEL GAS CO,2020,GDP and Disposable Income,79,86,67,79,73,0,34.057388,165,2,4.0632459,-0.239631336
Seneca Resources/NATIONAL FUEL GAS CO,2020,Innovation,88,89,72,84,76,0,34.057388,173,3,4.2602517,-0.206422018
Seneca Resources/NATIONAL FUEL GAS CO,2020,Market Transition,70,74,60,71,68,0,34.057388,145,4,3.5707312,-0.260204082
Seneca Resources/NATIONAL FUEL GAS CO,2020,Professional Skills Development,34,26,68,61,73,0,34.057388,87,5,2.1424387,-0.355555556
Seneca Resources/NATIONAL FUEL GAS CO,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,97,100,118,94,0,34.057388,215,6,5.2945325,-0.218181818
Seneca Resources/NATIONAL FUEL GAS CO,2020,Regulated Carbon Price,81,71,80,82,78,0,34.057388,153,7,3.7677371,-0.235
Seneca Resources/NATIONAL FUEL GAS CO,2020,Wages and Benefits,43,39,76,97,83,0,34.057388,136,8,3.3490996,-0.248618785
Seneca Resources/NATIONAL FUEL GAS CO,2020,Well-being and health,37,17,55,27,55,0,34.057388,44,9,1.0835322,0.517241379
"VITAL ENERGY, INC.",2013,Associated Energy Costs,100,152,79,90,72,0,41.388737,242,0,6.077715,
"VITAL ENERGY, INC.",2013,Dividend/reinvestment balance for long-term growth,36,14,75,39,78,0,41.388737,53,1,1.3310698,
"VITAL ENERGY, INC.",2013,GDP and Disposable Income,75,93,66,69,73,0,41.388737,162,2,4.068553,
"VITAL ENERGY, INC.",2013,Innovation,83,137,69,85,68,0,41.388737,222,3,5.5754245,
"VITAL ENERGY, INC.",2013,Market Transition,71,109,60,70,67,0,41.388737,179,4,4.4955,
"VITAL ENERGY, INC.",2013,Professional Skills Development,36,52,77,111,79,0,41.388737,163,5,4.0936676,
"VITAL ENERGY, INC.",2013,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",91,159,100,146,100,0,41.388737,305,6,7.6599301,
"VITAL ENERGY, INC.",2013,Regulated Carbon Price,70,67,79,77,80,0,41.388737,144,7,3.6164916,
"VITAL ENERGY, INC.",2013,Wages and Benefits,42,41,94,83,80,0,41.388737,124,8,3.1142011,
