company_name,year,sector_exposure_path_name,Sector_EI,Compnay_EI,Sector_EM,Company_EM,Sector_IM,Company_IM,CHG_PER_STOCK_PRICE,Combined_score
Ovintiv Inc.,2020,Regulated Carbon Price,81,77,80,77,78,81,7.822222222,235
Ovintiv Inc.,2020,Wages and Benefits,43,51,76,79,83,73,7.822222222,203
Ovintiv Inc.,2020,Well-being and health,37,24,55,44,55,37,7.822222222,105
Ovintiv Inc.,2021,Associated Energy Costs,92,173,75,93,77,90,1.269941226,356
Ovintiv Inc.,2021,Executive compensation,33,19,56,38,68,0,1.269941226,57
Ovintiv Inc.,2021,GDP and Disposable Income,76,137,64,82,77,93,1.269941226,312
Ovintiv Inc.,2021,Innovation,89,165,72,84,78,92,1.269941226,341
Ovintiv Inc.,2021,Market Transition,67,123,60,83,74,91,1.269941226,297
Ovintiv Inc.,2021,Professional Skills Development,38,54,71,75,83,64,1.269941226,193
Ovintiv Inc.,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,145,100,132,100,112,1.269941226,389
Ovintiv Inc.,2021,Regulated Carbon Price,82,88,79,84,79,83,1.269941226,255
Ovintiv Inc.,2021,Wages and Benefits,41,45,73,77,79,108,1.269941226,230
Ovintiv Inc.,2021,Well-being and health,37,16,61,32,64,0,1.269941226,48
PIONEER NATURAL RESOURCES,2013,Associated Energy Costs,100,150,79,120,72,77,0.506156942,347
PIONEER NATURAL RESOURCES,2013,Dividend/reinvestment balance for long-term growth,36,95,75,180,78,115,0.506156942,390
PIONEER NATURAL RESOURCES,2013,GDP and Disposable Income,75,85,66,71,73,63,0.506156942,219
PIONEER NATURAL RESOURCES,2013,Innovation,83,126,69,123,68,86,0.506156942,335
PIONEER NATURAL RESOURCES,2013,Market Transition,71,85,60,64,67,62,0.506156942,211
PIONEER NATURAL RESOURCES,2013,Professional Skills Development,36,50,77,98,79,80,0.506156942,228
PIONEER NATURAL RESOURCES,2013,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",91,92,100,102,100,118,0.506156942,312
PIONEER NATURAL RESOURCES,2013,Regulated Carbon Price,70,63,79,94,80,79,0.506156942,236
PIONEER NATURAL RESOURCES,2013,Wages and Benefits,42,35,94,134,80,0,0.506156942,169
PIONEER NATURAL RESOURCES,2013,Well-being and health,28,38,50,78,56,0,0.506156942,116
PIONEER NATURAL RESOURCES,2014,Associated Energy Costs,100,136,78,108,66,0,-0.126269103,244
PIONEER NATURAL RESOURCES,2014,Dividend/reinvestment balance for long-term growth,32,48,68,72,77,0,-0.126269103,120
PIONEER NATURAL RESOURCES,2014,GDP and Disposable Income,77,71,68,65,68,0,-0.126269103,136
PIONEER NATURAL RESOURCES,2014,Innovation,85,113,71,99,65,0,-0.126269103,212
PIONEER NATURAL RESOURCES,2014,Market Transition,74,87,62,63,61,0,-0.126269103,150
PIONEER NATURAL RESOURCES,2014,Professional Skills Development,38,51,84,97,79,0,-0.126269103,148
PIONEER NATURAL RESOURCES,2014,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",93,82,100,86,96,0,-0.126269103,168
PIONEER NATURAL RESOURCES,2014,Regulated Carbon Price,67,47,79,63,79,0,-0.126269103,110
PIONEER NATURAL RESOURCES,2014,Wages and Benefits,42,33,96,98,100,0,-0.126269103,131
PIONEER NATURAL RESOURCES,2014,Well-being and health,29,38,52,89,43,0,-0.126269103,127
PIONEER NATURAL RESOURCES,2015,Associated Energy Costs,100,128,75,102,75,0,-0.139257538,230
PIONEER NATURAL RESOURCES,2015,Dividend/reinvestment balance for long-term growth,31,43,62,61,58,0,-0.139257538,104
PIONEER NATURAL RESOURCES,2015,GDP and Disposable Income,75,61,65,54,72,0,-0.139257538,115
PIONEER NATURAL RESOURCES,2015,Innovation,87,96,69,94,70,0,-0.139257538,190
PIONEER NATURAL RESOURCES,2015,Market Transition,73,76,60,55,65,0,-0.139257538,131
PIONEER NATURAL RESOURCES,2015,Professional Skills Development,33,53,66,98,87,0,-0.139257538,151
PIONEER NATURAL RESOURCES,2015,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",96,81,100,89,100,0,-0.139257538,170
PIONEER NATURAL RESOURCES,2015,Regulated Carbon Price,70,50,77,64,79,0,-0.139257538,114
PIONEER NATURAL RESOURCES,2015,Wages and Benefits,40,28,88,81,93,0,-0.139257538,109
PIONEER NATURAL RESOURCES,2015,Well-being and health,31,37,45,77,52,0,-0.139257538,114
PIONEER NATURAL RESOURCES,2016,Associated Energy Costs,97,122,74,87,77,81,0.323220122,290
PIONEER NATURAL RESOURCES,2016,Dividend/reinvestment balance for long-term growth,30,44,54,63,66,0,0.323220122,107
PIONEER NATURAL RESOURCES,2016,GDP and Disposable Income,77,65,65,52,76,61,0.323220122,178
PIONEER NATURAL RESOURCES,2016,Innovation,85,98,66,80,80,78,0.323220122,256
PIONEER NATURAL RESOURCES,2016,Market Transition,72,70,58,50,70,60,0.323220122,180
PIONEER NATURAL RESOURCES,2016,Professional Skills Development,32,55,60,94,70,80,0.323220122,229
PIONEER NATURAL RESOURCES,2016,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,79,100,85,100,103,0.323220122,267
PIONEER NATURAL RESOURCES,2016,Regulated Carbon Price,70,64,74,70,83,62,0.323220122,196
PIONEER NATURAL RESOURCES,2016,Wages and Benefits,41,36,77,89,87,58,0.323220122,183
PIONEER NATURAL RESOURCES,2016,Well-being and health,29,32,50,59,52,43,0.323220122,134
PIONEER NATURAL RESOURCES,2017,Associated Energy Costs,97,114,72,70,79,84,-0.077592225,268
PIONEER NATURAL RESOURCES,2017,Dividend/reinvestment balance for long-term growth,31,46,58,68,74,78,-0.077592225,192
PIONEER NATURAL RESOURCES,2017,GDP and Disposable Income,78,78,65,55,81,68,-0.077592225,201
PIONEER NATURAL RESOURCES,2017,Innovation,87,107,66,70,76,76,-0.077592225,253
PIONEER NATURAL RESOURCES,2017,Market Transition,74,66,58,46,74,66,-0.077592225,178
PIONEER NATURAL RESOURCES,2017,Professional Skills Development,33,39,62,62,70,81,-0.077592225,182
PIONEER NATURAL RESOURCES,2017,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,83,100,82,100,106,-0.077592225,271
PIONEER NATURAL RESOURCES,2017,Regulated Carbon Price,79,60,80,66,92,60,-0.077592225,186
PIONEER NATURAL RESOURCES,2017,Wages and Benefits,42,32,85,87,87,105,-0.077592225,224
PIONEER NATURAL RESOURCES,2017,Well-being and health,25,32,40,63,51,39,-0.077592225,134
PIONEER NATURAL RESOURCES,2018,Associated Energy Costs,88,107,71,72,71,66,-0.11351729,245
PIONEER NATURAL RESOURCES,2018,GDP and Disposable Income,72,74,67,61,76,60,-0.11351729,195
PIONEER NATURAL RESOURCES,2018,Innovation,86,97,73,74,79,66,-0.11351729,237
PIONEER NATURAL RESOURCES,2018,Market Transition,66,78,58,55,62,59,-0.11351729,192
PIONEER NATURAL RESOURCES,2018,Professional Skills Development,33,34,64,68,84,74,-0.11351729,176
PIONEER NATURAL RESOURCES,2018,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,84,100,95,100,98,-0.11351729,277
PIONEER NATURAL RESOURCES,2018,Regulated Carbon Price,77,52,83,64,84,55,-0.11351729,171
PIONEER NATURAL RESOURCES,2018,Wages and Benefits,42,26,90,70,98,40,-0.11351729,136
PIONEER NATURAL RESOURCES,2018,Well-being and health,33,42,48,60,47,45,-0.11351729,147
PIONEER NATURAL RESOURCES,2019,Associated Energy Costs,93,111,66,65,44,36,-0.539335435,212
PIONEER NATURAL RESOURCES,2019,Dividend/reinvestment balance for long-term growth,37,28,72,38,63,0,-0.539335435,66
PIONEER NATURAL RESOURCES,2019,GDP and Disposable Income,78,89,62,64,47,36,-0.539335435,189
PIONEER NATURAL RESOURCES,2019,Innovation,85,115,62,68,42,35,-0.539335435,218
PIONEER NATURAL RESOURCES,2019,Market Transition,68,76,54,51,40,35,-0.539335435,162
PIONEER NATURAL RESOURCES,2019,Professional Skills Development,35,41,59,65,44,40,-0.539335435,146
PIONEER NATURAL RESOURCES,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,94,89,86,57,58,-0.539335435,238
PIONEER NATURAL RESOURCES,2019,Regulated Carbon Price,78,48,73,63,49,34,-0.539335435,145
PIONEER NATURAL RESOURCES,2019,Wages and Benefits,48,24,100,61,100,14,-0.539335435,99
PIONEER NATURAL RESOURCES,2019,Well-being and health,40,34,50,49,32,26,-0.539335435,109
PIONEER NATURAL RESOURCES,2020,Associated Energy Costs,94,79,75,71,70,66,1.264005702,216
PIONEER NATURAL RESOURCES,2020,Dividend/reinvestment balance for long-term growth,37,29,70,52,100,0,1.264005702,81
PIONEER NATURAL RESOURCES,2020,GDP and Disposable Income,79,73,67,62,73,67,1.264005702,202
PIONEER NATURAL RESOURCES,2020,Innovation,88,95,72,93,76,66,1.264005702,254
PIONEER NATURAL RESOURCES,2020,Market Transition,70,56,60,52,68,64,1.264005702,172
PIONEER NATURAL RESOURCES,2020,Professional Skills Development,34,35,68,72,73,50,1.264005702,157
PIONEER NATURAL RESOURCES,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,77,100,96,94,104,1.264005702,277
PIONEER NATURAL RESOURCES,2020,Regulated Carbon Price,81,48,80,68,78,62,1.264005702,178
PIONEER NATURAL RESOURCES,2020,Wages and Benefits,43,27,76,64,83,36,1.264005702,127
PIONEER NATURAL RESOURCES,2020,Well-being and health,37,32,55,60,55,38,1.264005702,130
PIONEER NATURAL RESOURCES,2021,Associated Energy Costs,92,88,75,73,77,74,0.574109054,235
PIONEER NATURAL RESOURCES,2021,Executive compensation,33,21,56,53,68,40,0.574109054,114
PIONEER NATURAL RESOURCES,2021,GDP and Disposable Income,76,80,64,62,77,73,0.574109054,215
PIONEER NATURAL RESOURCES,2021,Innovation,89,103,72,89,78,78,0.574109054,270
PIONEER NATURAL RESOURCES,2021,Market Transition,67,63,60,55,74,73,0.574109054,191
PIONEER NATURAL RESOURCES,2021,Professional Skills Development,38,41,71,73,83,54,0.574109054,168
PIONEER NATURAL RESOURCES,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,87,100,95,100,111,0.574109054,293
PIONEER NATURAL RESOURCES,2021,Regulated Carbon Price,82,57,79,67,79,60,0.574109054,184
PIONEER NATURAL RESOURCES,2021,Wages and Benefits,41,30,73,63,79,0,0.574109054,93
PIONEER NATURAL RESOURCES,2021,Well-being and health,37,32,61,55,64,0,0.574109054,87
Range Resources,2013,Associated Energy Costs,100,125,79,99,72,0,0.024320988,224
Range Resources,2013,Dividend/reinvestment balance for long-term growth,36,28,75,48,78,0,0.024320988,76
Range Resources,2013,GDP and Disposable Income,75,98,66,82,73,0,0.024320988,180
Range Resources,2013,Innovation,83,125,69,85,68,0,0.024320988,210
Range Resources,2013,Market Transition,71,93,60,75,67,0,0.024320988,168
Range Resources,2013,Professional Skills Development,36,31,77,70,79,0,0.024320988,101
Range Resources,2013,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",91,127,100,124,100,0,0.024320988,251
Range Resources,2013,Regulated Carbon Price,70,63,79,88,80,0,0.024320988,151
Range Resources,2013,Wages and Benefits,42,36,94,130,80,0,0.024320988,166
Range Resources,2013,Well-being and health,28,14,50,40,56,0,0.024320988,54
Range Resources,2014,Associated Energy Costs,100,129,78,94,66,71,-0.372785344,294
Range Resources,2014,Dividend/reinvestment balance for long-term growth,32,27,68,48,77,72,-0.372785344,147
Range Resources,2014,GDP and Disposable Income,77,92,68,77,68,73,-0.372785344,242
Range Resources,2014,Innovation,85,102,71,74,65,70,-0.372785344,246
Range Resources,2014,Market Transition,74,87,62,72,61,70,-0.372785344,229
Range Resources,2014,Professional Skills Development,38,32,84,76,79,57,-0.372785344,165
Range Resources,2014,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",93,134,100,131,96,93,-0.372785344,358
Range Resources,2014,Regulated Carbon Price,67,57,79,76,79,94,-0.372785344,227
Range Resources,2014,Wages and Benefits,42,34,96,127,100,112,-0.372785344,273
Range Resources,2014,Well-being and health,29,13,52,34,43,0,-0.372785344,47
Range Resources,2015,Associated Energy Costs,100,115,75,91,75,77,-0.377786318,283
Range Resources,2015,Dividend/reinvestment balance for long-term growth,31,32,62,54,58,83,-0.377786318,169
Range Resources,2015,GDP and Disposable Income,75,84,65,73,72,73,-0.377786318,230
Range Resources,2015,Innovation,87,95,69,75,70,72,-0.377786318,242
Range Resources,2015,Market Transition,73,79,60,69,65,72,-0.377786318,220
Range Resources,2015,Professional Skills Development,33,29,66,67,87,60,-0.377786318,156
Range Resources,2015,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",96,136,100,129,100,102,-0.377786318,367
Range Resources,2015,Regulated Carbon Price,70,61,77,77,79,109,-0.377786318,247
Range Resources,2015,Wages and Benefits,40,38,88,125,93,132,-0.377786318,295
Range Resources,2015,Well-being and health,31,14,45,33,52,0,-0.377786318,47
Range Resources,2016,Associated Energy Costs,97,135,74,89,77,85,-0.101297097,309
Range Resources,2016,Dividend/reinvestment balance for long-term growth,30,33,54,53,66,85,-0.101297097,171
Range Resources,2016,GDP and Disposable Income,77,94,65,72,76,83,-0.101297097,249
Range Resources,2016,Innovation,85,112,66,77,80,82,-0.101297097,271
Range Resources,2016,Market Transition,72,87,58,68,70,82,-0.101297097,237
Range Resources,2016,Professional Skills Development,32,33,60,73,70,65,-0.101297097,171
Range Resources,2016,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,145,100,125,100,105,-0.101297097,375
Range Resources,2016,Regulated Carbon Price,70,68,74,79,83,116,-0.101297097,263
Range Resources,2016,Wages and Benefits,41,39,77,127,87,138,-0.101297097,304
Range Resources,2016,Well-being and health,29,15,50,33,52,0,-0.101297097,48
Range Resources,2017,Associated Energy Costs,97,130,72,88,79,89,-0.500343643,307
Range Resources,2017,Dividend/reinvestment balance for long-term growth,31,30,58,51,74,0,-0.500343643,81
Range Resources,2017,GDP and Disposable Income,78,97,65,71,81,86,-0.500343643,254
Range Resources,2017,Innovation,87,130,66,86,76,88,-0.500343643,304
Range Resources,2017,Market Transition,74,88,58,68,74,87,-0.500343643,243
Range Resources,2017,Professional Skills Development,33,38,62,71,70,64,-0.500343643,173
Range Resources,2017,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,150,100,122,100,110,-0.500343643,382
Range Resources,2017,Regulated Carbon Price,79,69,80,87,92,124,-0.500343643,280
Range Resources,2017,Wages and Benefits,42,38,85,142,87,163,-0.500343643,343
Range Resources,2017,Well-being and health,25,16,40,38,51,0,-0.500343643,54
Range Resources,2018,Associated Energy Costs,88,137,71,90,71,83,-0.22696011,310
Range Resources,2018,GDP and Disposable Income,72,101,67,77,76,84,-0.22696011,262
Range Resources,2018,Innovation,86,141,73,96,79,82,-0.22696011,319
Range Resources,2018,Market Transition,66,88,58,73,62,82,-0.22696011,243
Range Resources,2018,Professional Skills Development,33,36,64,75,84,58,-0.22696011,169
Range Resources,2018,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,149,100,127,100,99,-0.22696011,375
Range Resources,2018,Regulated Carbon Price,77,71,83,82,84,105,-0.22696011,258
Range Resources,2018,Wages and Benefits,42,36,90,135,98,141,-0.22696011,312
Range Resources,2018,Well-being and health,33,15,48,33,47,0,-0.22696011,48
Range Resources,2019,Associated Energy Costs,93,137,66,77,44,46,-0.797153025,260
Range Resources,2019,Dividend/reinvestment balance for long-term growth,37,37,72,48,63,56,-0.797153025,141
Range Resources,2019,GDP and Disposable Income,78,103,62,67,47,46,-0.797153025,216
Range Resources,2019,Innovation,85,145,62,78,42,46,-0.797153025,269
Range Resources,2019,Market Transition,68,88,54,62,40,46,-0.797153025,196
Range Resources,2019,Professional Skills Development,35,39,59,64,44,33,-0.797153025,136
Range Resources,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,165,89,118,57,56,-0.797153025,339
Range Resources,2019,Regulated Carbon Price,78,78,73,71,49,58,-0.797153025,207
Range Resources,2019,Wages and Benefits,48,42,100,117,100,73,-0.797153025,232
Range Resources,2019,Well-being and health,40,19,50,36,32,0,-0.797153025,55
Range Resources,2020,Associated Energy Costs,94,110,75,75,70,33,3.530701754,218
Range Resources,2020,Dividend/reinvestment balance for long-term growth,37,26,70,50,100,0,3.530701754,76
Range Resources,2020,GDP and Disposable Income,79,78,67,64,73,34,3.530701754,176
Range Resources,2020,Innovation,88,105,72,71,76,35,3.530701754,211
Range Resources,2020,Market Transition,70,54,60,55,68,36,3.530701754,145
Range Resources,2020,Professional Skills Development,34,32,68,55,73,36,3.530701754,123
Range Resources,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,103,100,97,94,47,3.530701754,247
Range Resources,2020,Regulated Carbon Price,81,72,80,85,78,0,3.530701754,157
Range Resources,2020,Wages and Benefits,43,35,76,90,83,54,3.530701754,179
Range Resources,2020,Well-being and health,37,44,55,70,55,58,3.530701754,172
Range Resources,2021,Associated Energy Costs,92,102,75,75,77,43,1.940948693,220
Range Resources,2021,Executive compensation,33,24,56,50,68,0,1.940948693,74
Range Resources,2021,GDP and Disposable Income,76,77,64,64,77,44,1.940948693,185
Range Resources,2021,Innovation,89,90,72,63,78,39,1.940948693,192
Range Resources,2021,Market Transition,67,56,60,54,74,43,1.940948693,153
Range Resources,2021,Professional Skills Development,38,32,71,57,83,65,1.940948693,154
Range Resources,2021,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,96,100,93,100,48,1.940948693,237
Range Resources,2021,Regulated Carbon Price,82,64,79,72,79,0,1.940948693,136
Range Resources,2021,Wages and Benefits,41,30,73,85,79,57,1.940948693,172
Range Resources,2021,Well-being and health,37,46,61,65,64,58,1.940948693,169
Seneca Resources/NATIONAL FUEL GAS CO,2013,Associated Energy Costs,100,37,79,37,72,35,0.141646292,109
Seneca Resources/NATIONAL FUEL GAS CO,2013,Dividend/reinvestment balance for long-term growth,36,17,75,30,78,39,0.141646292,86
Seneca Resources/NATIONAL FUEL GAS CO,2013,GDP and Disposable Income,75,26,66,29,73,34,0.141646292,89
Seneca Resources/NATIONAL FUEL GAS CO,2013,Innovation,83,37,69,27,68,31,0.141646292,95
Seneca Resources/NATIONAL FUEL GAS CO,2013,Market Transition,71,26,60,28,67,33,0.141646292,87
Seneca Resources/NATIONAL FUEL GAS CO,2013,Professional Skills Development,36,6,77,16,79,0,0.141646292,22
Seneca Resources/NATIONAL FUEL GAS CO,2013,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",91,26,100,43,100,36,0.141646292,105
Seneca Resources/NATIONAL FUEL GAS CO,2014,Associated Energy Costs,100,42,78,49,66,39,-0.138635066,130
Seneca Resources/NATIONAL FUEL GAS CO,2014,Dividend/reinvestment balance for long-term growth,32,10,68,21,77,36,-0.138635066,67
Seneca Resources/NATIONAL FUEL GAS CO,2014,GDP and Disposable Income,77,26,68,31,68,31,-0.138635066,88
Seneca Resources/NATIONAL FUEL GAS CO,2014,Innovation,85,28,71,28,65,30,-0.138635066,86
Seneca Resources/NATIONAL FUEL GAS CO,2014,Market Transition,74,21,62,35,61,34,-0.138635066,90
Seneca Resources/NATIONAL FUEL GAS CO,2014,Professional Skills Development,38,7,84,23,79,0,-0.138635066,30
Seneca Resources/NATIONAL FUEL GAS CO,2014,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",93,26,100,49,96,43,-0.138635066,118
Seneca Resources/NATIONAL FUEL GAS CO,2014,Wages and Benefits,42,9,96,17,100,30,-0.138635066,56
Seneca Resources/NATIONAL FUEL GAS CO,2015,Associated Energy Costs,100,28,75,35,75,46,-0.170396154,109
Seneca Resources/NATIONAL FUEL GAS CO,2015,Dividend/reinvestment balance for long-term growth,31,10,62,27,58,42,-0.170396154,79
Seneca Resources/NATIONAL FUEL GAS CO,2015,GDP and Disposable Income,75,20,65,30,72,38,-0.170396154,88
Seneca Resources/NATIONAL FUEL GAS CO,2015,Innovation,87,20,69,33,70,42,-0.170396154,95
Seneca Resources/NATIONAL FUEL GAS CO,2015,Market Transition,73,18,60,27,65,38,-0.170396154,83
Seneca Resources/NATIONAL FUEL GAS CO,2015,Professional Skills Development,33,11,66,18,87,0,-0.170396154,29
Seneca Resources/NATIONAL FUEL GAS CO,2015,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",96,26,100,42,100,42,-0.170396154,110
Seneca Resources/NATIONAL FUEL GAS CO,2016,Associated Energy Costs,97,74,74,87,77,85,0.191208791,246
Seneca Resources/NATIONAL FUEL GAS CO,2016,Dividend/reinvestment balance for long-term growth,30,38,54,53,66,56,0.191208791,147
Seneca Resources/NATIONAL FUEL GAS CO,2016,GDP and Disposable Income,77,74,65,77,76,84,0.191208791,235
Seneca Resources/NATIONAL FUEL GAS CO,2016,Innovation,85,83,66,82,80,81,0.191208791,246
Seneca Resources/NATIONAL FUEL GAS CO,2016,Market Transition,72,73,58,72,70,82,0.191208791,227
Seneca Resources/NATIONAL FUEL GAS CO,2016,Professional Skills Development,32,24,60,63,70,61,0.191208791,148
Seneca Resources/NATIONAL FUEL GAS CO,2016,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,102,100,124,100,108,0.191208791,334
Seneca Resources/NATIONAL FUEL GAS CO,2016,Regulated Carbon Price,70,66,74,65,83,75,0.191208791,206
Seneca Resources/NATIONAL FUEL GAS CO,2016,Wages and Benefits,41,54,77,103,87,82,0.191208791,239
Seneca Resources/NATIONAL FUEL GAS CO,2016,Well-being and health,29,12,50,26,52,0,0.191208791,38
Seneca Resources/NATIONAL FUEL GAS CO,2017,Associated Energy Costs,97,72,72,78,79,94,-0.137034552,244
Seneca Resources/NATIONAL FUEL GAS CO,2017,Dividend/reinvestment balance for long-term growth,31,38,58,61,74,64,-0.137034552,163
Seneca Resources/NATIONAL FUEL GAS CO,2017,GDP and Disposable Income,78,79,65,77,81,92,-0.137034552,248
Seneca Resources/NATIONAL FUEL GAS CO,2017,Innovation,87,90,66,79,76,90,-0.137034552,259
Seneca Resources/NATIONAL FUEL GAS CO,2017,Market Transition,74,74,58,72,74,94,-0.137034552,240
Seneca Resources/NATIONAL FUEL GAS CO,2017,Professional Skills Development,33,31,62,76,70,71,-0.137034552,178
Seneca Resources/NATIONAL FUEL GAS CO,2017,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,106,100,119,100,109,-0.137034552,334
Seneca Resources/NATIONAL FUEL GAS CO,2017,Regulated Carbon Price,79,66,80,82,92,108,-0.137034552,256
Seneca Resources/NATIONAL FUEL GAS CO,2017,Wages and Benefits,42,40,85,117,87,105,-0.137034552,262
Seneca Resources/NATIONAL FUEL GAS CO,2017,Well-being and health,25,12,40,24,51,0,-0.137034552,36
Seneca Resources/NATIONAL FUEL GAS CO,2018,Associated Energy Costs,88,75,71,81,71,82,0.18483965,238
Seneca Resources/NATIONAL FUEL GAS CO,2018,GDP and Disposable Income,72,81,67,87,76,89,0.18483965,257
Seneca Resources/NATIONAL FUEL GAS CO,2018,Innovation,86,88,73,87,79,81,0.18483965,256
Seneca Resources/NATIONAL FUEL GAS CO,2018,Market Transition,66,75,58,76,62,82,0.18483965,233
Seneca Resources/NATIONAL FUEL GAS CO,2018,Professional Skills Development,33,31,64,69,84,53,0.18483965,153
Seneca Resources/NATIONAL FUEL GAS CO,2018,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,99,100,121,100,114,0.18483965,334
Seneca Resources/NATIONAL FUEL GAS CO,2018,Regulated Carbon Price,77,87,83,91,84,98,0.18483965,276
Seneca Resources/NATIONAL FUEL GAS CO,2018,Wages and Benefits,42,44,90,108,98,98,0.18483965,250
Seneca Resources/NATIONAL FUEL GAS CO,2018,Well-being and health,33,12,48,21,47,0,0.18483965,33
Seneca Resources/NATIONAL FUEL GAS CO,2019,Associated Energy Costs,93,97,66,81,44,45,-0.388287402,223
Seneca Resources/NATIONAL FUEL GAS CO,2019,Dividend/reinvestment balance for long-term growth,37,39,72,50,63,28,-0.388287402,117
Seneca Resources/NATIONAL FUEL GAS CO,2019,GDP and Disposable Income,78,91,62,79,47,47,-0.388287402,217
Seneca Resources/NATIONAL FUEL GAS CO,2019,Innovation,85,96,62,80,42,42,-0.388287402,218
Seneca Resources/NATIONAL FUEL GAS CO,2019,Market Transition,68,81,54,73,40,42,-0.388287402,196
Seneca Resources/NATIONAL FUEL GAS CO,2019,Professional Skills Development,35,29,59,70,44,36,-0.388287402,135
Seneca Resources/NATIONAL FUEL GAS CO,2019,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,102,89,111,57,62,-0.388287402,275
Seneca Resources/NATIONAL FUEL GAS CO,2019,Regulated Carbon Price,78,77,73,72,49,51,-0.388287402,200
Seneca Resources/NATIONAL FUEL GAS CO,2019,Wages and Benefits,48,44,100,87,100,50,-0.388287402,181
Seneca Resources/NATIONAL FUEL GAS CO,2019,Well-being and health,40,13,50,16,32,0,-0.388287402,29
Seneca Resources/NATIONAL FUEL GAS CO,2020,Associated Energy Costs,94,96,75,81,70,0,0.34057388,177
Seneca Resources/NATIONAL FUEL GAS CO,2020,Dividend/reinvestment balance for long-term growth,37,36,70,52,100,0,0.34057388,88
Seneca Resources/NATIONAL FUEL GAS CO,2020,GDP and Disposable Income,79,86,67,79,73,0,0.34057388,165
Seneca Resources/NATIONAL FUEL GAS CO,2020,Innovation,88,89,72,84,76,0,0.34057388,173
Seneca Resources/NATIONAL FUEL GAS CO,2020,Market Transition,70,74,60,71,68,0,0.34057388,145
Seneca Resources/NATIONAL FUEL GAS CO,2020,Professional Skills Development,34,26,68,61,73,0,0.34057388,87
Seneca Resources/NATIONAL FUEL GAS CO,2020,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",100,97,100,118,94,0,0.34057388,215
Seneca Resources/NATIONAL FUEL GAS CO,2020,Regulated Carbon Price,81,71,80,82,78,0,0.34057388,153
Seneca Resources/NATIONAL FUEL GAS CO,2020,Wages and Benefits,43,39,76,97,83,0,0.34057388,136
Seneca Resources/NATIONAL FUEL GAS CO,2020,Well-being and health,37,17,55,27,55,0,0.34057388,44
SM Energy Co,2013,Associated Energy Costs,100,136,79,74,72,65,0.203816278,275
SM Energy Co,2013,Dividend/reinvestment balance for long-term growth,36,45,75,78,78,71,0.203816278,194
SM Energy Co,2013,GDP and Disposable Income,75,99,66,66,73,65,0.203816278,230
SM Energy Co,2013,Innovation,83,123,69,65,68,64,0.203816278,252
SM Energy Co,2013,Market Transition,71,127,60,84,67,72,0.203816278,283
SM Energy Co,2013,Professional Skills Development,36,47,77,116,79,88,0.203816278,251
SM Energy Co,2013,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",91,113,100,106,100,93,0.203816278,312
SM Energy Co,2013,Regulated Carbon Price,70,59,79,70,80,65,0.203816278,194
SM Energy Co,2013,Wages and Benefits,42,33,94,101,80,81,0.203816278,215
SM Energy Co,2013,Well-being and health,28,15,50,31,56,0,0.203816278,46
SM Energy Co,2014,Associated Energy Costs,100,143,78,76,66,59,-0.275073643,278
SM Energy Co,2014,Dividend/reinvestment balance for long-term growth,32,49,68,88,77,84,-0.275073643,221
SM Energy Co,2014,GDP and Disposable Income,77,106,68,65,68,59,-0.275073643,230
SM Energy Co,2014,Innovation,85,149,71,70,65,59,-0.275073643,278
SM Energy Co,2014,Market Transition,74,119,62,76,61,64,-0.275073643,259
SM Energy Co,2014,Professional Skills Development,38,49,84,99,79,81,-0.275073643,229
SM Energy Co,2014,"Provisioning services (Raw Materials, Nutrients, Food, Energy)",93,111,100,109,96,89,-0.275073643,309
SM Energy Co,2014,Regulated Carbon Price,67,58,79,82,79,62,-0.275073643,202
SM Energy Co,2014,Wages and Benefits,42,27,96,82,100,72,-0.275073643,181
SM Energy Co,2014,Well-being and health,29,14,52,34,43,0,-0.275073643,48
